id,sentence,sense_keys,glosses,target
d009.s003.t003,"One of the cases at issue was a suit brought by 26 [TGT] states [TGT] challenging the sweeping healthcare overhaul passed by Congress last year , a law that has been a rallying cry for conservative activists nationwide .","['state%1:15:00::', 'state%1:26:02::', 'state%1:03:00::', 'state%1:26:01::', 'state%1:14:02::', 'state%1:15:01::', 'state%1:14:01::', 'state%1:14:00::']","['the territory occupied by a nation', '(chemistry) the three traditional states of matter are solids (fixed shape and volume) and liquids (fixed volume and shaped by the container) and gases (filling the container)', 'the way something is with respect to its main attributes', 'a state of depression or agitation', 'the federal department in the United States that sets and maintains foreign policies', 'the territory occupied by one of the constituent administrative districts of a nation', 'the group of people comprising the government of a sovereign state', 'a politically organized body of people under a single government']",[5]
d009.s003.t004,"One of the cases at issue was a suit brought by 26 states challenging the sweeping [TGT] healthcare [TGT] overhaul passed by Congress last year , a law that has been a rallying cry for conservative activists nationwide .",['healthcare%1:04:01::'],['the preservation of mental and physical health by preventing or treating illness through services offered by the health profession'],[0]
d009.s003.t005,"One of the cases at issue was a suit brought by 26 states challenging the sweeping healthcare [TGT] overhaul [TGT] passed by Congress last year , a law that has been a rallying cry for conservative activists nationwide .","['overhaul%1:04:00::', 'overhaul%1:04:01::']","['periodic maintenance on a car or machine', 'the act of improving by renewing and restoring']",[1]
d009.s003.t006,"One of the cases at issue was a suit brought by 26 states challenging the sweeping healthcare overhaul passed by [TGT] Congress [TGT] last year , a law that has been a rallying cry for conservative activists nationwide .","['congress%1:14:02::', 'congress%1:14:01::', 'congress%1:14:00::', 'congress%1:04:01::']","['a national legislative assembly', 'the legislature of the United States government', 'a meeting of elected or appointed representatives', ""the act of sexual procreation between a man and a woman; the man's penis is inserted into the woman's vagina and excited until orgasm and ejaculation occur""]",[1]
d009.s003.t007,"One of the cases at issue was a suit brought by 26 states challenging the sweeping healthcare overhaul passed by Congress last [TGT] year [TGT] , a law that has been a rallying cry for conservative activists nationwide .","['year%1:28:00::', 'year%1:28:02::', 'year%1:14:00::', 'year%1:28:01::']","['the period of time that it takes for a planet (as, e.g., Earth or Mars) to make a complete revolution around the sun', 'a period of time occupying a regular part of a calendar year that is used for some particular activity', 'a body of students who graduate together', 'a period of time containing 365 (or 366) days']",[3]
d009.s003.t008,"One of the cases at issue was a suit brought by 26 states challenging the sweeping healthcare overhaul passed by Congress last year , a [TGT] law [TGT] that has been a rallying cry for conservative activists nationwide .","['law%1:14:00::', 'law%1:14:01::', 'law%1:09:02::', 'law%1:10:00::', 'law%1:09:00::', 'law%1:09:01::', 'law%1:04:00::']","['the collection of rules imposed by authority', 'the force of policemen and officers', 'the branch of philosophy concerned with the law and the principles that lead courts to make the decisions they do', 'legal document setting forth rules governing a particular kind of activity', 'a rule or body of rules of conduct inherent in human nature and essential to or binding upon human society', 'a generalization that describes recurring facts or events in nature', 'the learned profession that is mastered by graduate study in a law school and that is responsible for the judicial system']",[3]
d009.s003.t009,"One of the cases at issue was a suit brought by 26 states challenging the sweeping healthcare overhaul passed by Congress last year , a law that has been a [TGT] rallying cry [TGT] for conservative activists nationwide .","['rallying_cry%1:10:00::', 'rallying_cry%1:10:01::']","['a slogan used to rally support for a cause', 'a yell intended to rally a group of soldiers in battle']",[0]
d009.s003.t010,"One of the cases at issue was a suit brought by 26 states challenging the sweeping healthcare overhaul passed by Congress last year , a law that has been a rallying cry for conservative [TGT] activists [TGT] nationwide .",['activist%1:18:00::'],['a militant reformer'],[0]
d009.s004.t000,"The [TGT] justices [TGT] agreed to hear the suit ; indeed , a landmark 5.5 - hour argument is expected in March , and the outcome is likely to further roil the 2012 presidential race , which will be in full swing by the time the court 's decision is released .","['justice%1:18:00::', 'justice%1:07:00::', 'justice%1:04:00::', 'justice%1:14:00::']","['a public official authorized to decide questions brought before a court of justice', 'the quality of being just or fair', 'judgment involved in the determination of rights and the assignment of rewards and punishments', 'the United States federal department responsible for enforcing federal laws (including the enforcement of all civil rights legislation); created in 1870']",[0]
d009.s004.t001,"The justices agreed to hear the [TGT] suit [TGT] ; indeed , a landmark 5.5 - hour argument is expected in March , and the outcome is likely to further roil the 2012 presidential race , which will be in full swing by the time the court 's decision is released .","['suit%1:18:00::', 'suit%1:04:00::', 'suit%1:10:01::', 'suit%1:10:00::', 'suit%1:06:01::', 'suit%1:06:00::']","['(slang) a businessman dressed in a business suit', 'a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy', ""a man's courting of a woman; seeking the affections of a woman (usually with the hope of marriage)"", 'a petition or appeal made to a person of superior status or rank', 'playing card in any of four sets of 13 cards in a pack; each set has its own symbol and color', 'a set of garments (usually including a jacket and trousers or skirt) for outerwear all of the same fabric and color']",[1]
d009.s004.t002,"The justices agreed to hear the suit ; indeed , a landmark 5.5 - [TGT] hour [TGT] argument is expected in March , and the outcome is likely to further roil the 2012 presidential race , which will be in full swing by the time the court 's decision is released .","['hour%1:28:02::', 'hour%1:28:01::', 'hour%1:28:00::', 'hour%1:07:00::']","['a special and memorable period', 'clock time', 'a period of time equal to 1/24th of a day', 'distance measured by the time taken to cover it']",[2]
d009.s004.t003,"The justices agreed to hear the suit ; indeed , a landmark 5.5 - hour [TGT] argument [TGT] is expected in March , and the outcome is likely to further roil the 2012 presidential race , which will be in full swing by the time the court 's decision is released .","['argument%1:09:01::', 'argument%1:10:01::', 'argument%1:10:03::', 'argument%1:10:02::', 'argument%1:09:00::', 'argument%1:10:00::', 'argument%1:10:04::']","['a course of reasoning aimed at demonstrating a truth or falsehood; the methodical process of logical reasoning', 'a summary of the subject or plot of a literary work or play or movie', 'a contentious speech act; a dispute where there is strong disagreement', 'a fact or assertion offered as evidence that something is true', 'a variable in a logical or mathematical expression whose value determines the dependent variable; if f(x)=y, x is the independent variable', 'a discussion in which reasons are advanced for and against some proposition or proposal', '(computer science) a reference or value that is passed to a function, procedure, subroutine, command, or program']",[5]
